ID	DOCULECT	CONCEPT	GLOSSID	VALUE	FORM	TOKENS	COGID	BORROWING
2818	ZC	tender young (plant)	1057	(tɕʰiɛ33)	tɕʰiɛ33	tɕʰ i/j ɛ ³³	2279	
2819	MZL	tender young (plant)	1057	ɲiǝɯ21	ɲiǝɯ21	ɲ i əɯ ²¹	1057	
469	PB	tendon; sinew	130	tɕen1	tɕen1	tɕ e n ¹	130	
470	TL	tendon; sinew	130	tɕen55	tɕen55	tɕ e n ⁵⁵	130	
471	GX	tendon; sinew	130	tɕien22	tɕien22	tɕ i/j e n ²²	130	
472	EQ	tendon; sinew	130	tɕi24	tɕi24	tɕ i ²⁴	130	
473	EG	tendon; sinew	130	tɕi55	tɕi55	tɕ i ⁵⁵	130	
474	JM	tendon; sinew	130	tɕɨ̃55	tɕɨ̃55	tɕ ĩ ⁵⁵	130	
475	JX	tendon; sinew	130	tɕien55	tɕien55	tɕ i/j e n ⁵⁵	130	
476	DS	tendon; sinew	130	tɕien35	tɕien35	tɕ i/j e n ³⁵	130	
477	ZC	tendon; sinew	130	tɕe35	tɕe35	tɕ e ³⁵	130	
478	MZL	tendon; sinew	130	tɕĩ55	tɕĩ55	tɕ ĩ ⁵⁵	130	
2096	PB	the 12 animals representing the 12 years	767	dzro4	dzro4	ɖʐ o ⁴	767	
2097	TL	the 12 animals representing the 12 years	767	ʐy42	ʐy42	ʐ y ⁴²	767	
2098	GX	the 12 animals representing the 12 years	767	dzao21	dzao21	dz ao ²¹	767	
2099	EQ	the 12 animals representing the 12 years	767	tɕio21	tɕio21	tɕ i/j o ²¹	767	
2100	EG	the 12 animals representing the 12 years	767	tɕiu42	tɕiu42	tɕ i u ⁴²	767	
2101	JM	the 12 animals representing the 12 years	767	tɕio21	tɕio21	tɕ i/j o ²¹	767	
2102	JX	the 12 animals representing the 12 years	767	tsṽ42	tsṽ42	ts ṽ ⁴²	767	
2103	DS	the 12 animals representing the 12 years	767	tʂõ42	tʂõ42	ʈʂ õ ⁴²	767	
2104	ZC	the 12 animals representing the 12 years	767	tsv42	tsv42	ts v ⁴²	767	
2105	MZL	the 12 animals representing the 12 years	767	tsʰu21	tsʰu21	tsʰ u ²¹	767	
2056	PB	the upper part; up reaches; above	722	djoŋ2	djoŋ2	d j o ŋ ²	722	
2057	TL	the upper part; up reaches; above	722	doŋ33	doŋ33	d o ŋ ³³	722	
2058	GX	the upper part; up reaches; above	722	doŋ33	doŋ33	d o ŋ ³³	722	
2059	EQ	the upper part; up reaches; above	722	do22	do22	d o ²²	722	
2060	EG	the upper part; up reaches; above	722	to22	to22	t o ²²	722	
2061	JM	the upper part; up reaches; above	722	ɖɯ22	ɖɯ22	ɖ ɯ ²²	722	
2062	JX	the upper part; up reaches; above	722	tõ33	tõ33	t õ ³³	722	
2063	DS	the upper part; up reaches; above	722	tõ33	tõ33	t õ ³³	722	
2064	ZC	the upper part; up reaches; above	722	to33	to33	t o ³³	722	
2065	MZL	the upper part; up reaches; above	722	doŋ33	doŋ33	d o ŋ ³³	722	
2510	PB	thick	980	ɢɯ2	ɢɯ2	ɣ ɯ ²	980	
2511	TL	thick	980	ʁɚ33	ʁɚ33	ʁ ɚ/ə ³³	980	
2512	GX	thick	980	ɢe22	ɢe22	ɣ e ²²	980	
2513	EQ	thick	980	ɢɯ22	ɢɯ22	ɣ ɯ ²²	980	
2514	JM	thick	980	qɯ̃42	qɯ̃42	q ɯ̃ ⁴²	980	
2515	JX	thick	980	kẽ33	kẽ33	k ẽ ³³	980	
2516	DS	thick	980	kẽ33	kẽ33	k ẽ ³³	980	
2517	ZC	thick	980	kɯ33	kɯ33	k ɯ ³³	980	
2518	MZL	thick	980	kǝɯ33	kǝɯ33	k əɯ ³³	980	
673	PB	thief	194	djɛ5	djɛ5	d j ɛ ⁵	194	
674	TL	thief	194	de21(bo42)	de21	d e ²¹	194	
675	GX	thief	194	dɛ42	dɛ42	d ɛ ⁴²	194	
676	EQ	thief	194	(tsɿ21)	tsɿ21	ts ɿ ²¹	2163	
677	EG	thief	194	ti42	ti42	t i ⁴²	194	
678	JM	thief	194	die42	die42	d i/j e ⁴²	194	
679	JX	thief	194	(tsɯ42)	tsɯ42	ts ɯ ⁴²	2164	
680	DS	thief	194	(tsẽ42)	tsẽ42	ts ẽ ⁴²	2165	
681	ZC	thief	194	(tsɯ42)	tsɯ42	ts ɯ ⁴²	2166	
682	MZL	thief	194	den21	den21	d e n ²¹	194	
4162	PB	think	1726	mi2	mi2	m i ²	1726	
4163	TL	think	1726	mi33	mi33	m i ³³	1726	
4164	EG	think	1726	mi22(/suɛ42)	mi22	m i ²²	1726	
4165	EG	think	1726	mi22(/suɛ42)	suɛ42)	s u/w ɛ ⁴²	1726	
4166	JM	think	1726	mi22	mi22	m i ²²	1726	
4167	JX	think	1726	mi33	mi33	m i ³³	1726	
4168	DS	think	1726	mi33	mi33	m i ³³	1726	
4169	ZC	think	1726	mi33	mi33	m i ³³	1726	
4170	MZL	think	1726	[ɕaŋ21]	ɕaŋ21	ɕ a ŋ ²¹	2400	1
1213	PB	thorn; splinter	391	tsʰe3	tsʰe3	tsʰ e ³	391	
1214	TL	thorn; splinter	391	tɕʰi121	tɕʰi121	tɕʰ i ¹² + ¹	391	
1215	EG	thorn; splinter	391	tsʰi42	tsʰi42	tsʰ i ⁴²	391	
1216	JM	thorn; splinter	391	tsʰe42	tsʰe42	tsʰ e ⁴²	391	
1217	JX	thorn; splinter	391	tɕʰi31	tɕʰi31	tɕʰ i ³¹	391	
1218	DS	thorn; splinter	391	tɕʰi31	tɕʰi31	tɕʰ i ³¹	391	
1219	ZC	thorn; splinter	391	tɕʰi31	tɕʰi31	tɕʰ i ³¹	391	
1220	MZL	thorn; splinter	391	tɕʰi21	tɕʰi21	tɕʰ i ²¹	391	
2244	PB	thousand	826	tsjʰen1	tsjʰen1	e n ¹	826	
2245	TL	thousand	826	tɕʰien55	tɕʰien55	tɕʰ i/j e n ⁵⁵	826	
2246	GX	thousand	826	tɕʰian55	tɕʰian55	tɕʰ i/j a n ⁵⁵	826	
2247	EQ	thousand	826	tsʰi24	tsʰi24	tsʰ i ²⁴	826	
2248	EG	thousand	826	tsʰi55	tsʰi55	tsʰ i ⁵⁵	826	
2249	JM	thousand	826	tɕʰĩ55	tɕʰĩ55	tɕʰ ĩ ⁵⁵	826	
2250	JX	thousand	826	tɕʰien55	tɕʰien55	tɕʰ i/j e n ⁵⁵	826	
2251	DS	thousand	826	tɕʰien55	tɕʰien55	tɕʰ i/j e n ⁵⁵	826	
2252	ZC	thousand	826	tɕʰi55	tɕʰi55	tɕʰ i ⁵⁵	826	
2253	MZL	thousand	826	tɕʰĩ55	tɕʰĩ55	tɕʰ ĩ ⁵⁵	826	
2145	PB	three	799	sʰaŋ1	sʰaŋ1	sʰ a ŋ ¹	799	
2146	TL	three	799	saŋ55	saŋ55	s a ŋ ⁵⁵	799	
2147	GX	three	799	saŋ24	saŋ24	s a ŋ ²⁴	799	
2148	EQ	three	799	sa24	sa24	s a ²⁴	799	
2149	EG	three	799	so55	so55	s o ⁵⁵	799	
2150	JM	three	799	sã55	sã55	s ã ⁵⁵	799	
2151	JX	three	799	sɑ̃55	sɑ̃55	s ɑ̃ ⁵⁵	799	
2152	DS	three	799	sʰã55	sʰã55	sʰ ã ⁵⁵	799	
2153	ZC	three	799	sa55	sa55	s a ⁵⁵	799	
2154	MZL	three	799	saŋ55	saŋ55	s a ŋ ⁵⁵	799	
51	PB	thunder	8	sky+cry	xen1+cry	x e n ¹ + c r y	8	
52	TL	thunder	8	xen55ma35	xen55ma35	x e n ⁵⁵ + m a ³⁵	8	
53	GX	thunder	8	hen55mæ12	hen55mæ12	h e n ⁵⁵ + m æ ¹²	8	
54	EQ	thunder	8	xE24mæ21	xE24mæ21	x ᴇ/ɛ ²⁴ + m æ ²¹	8	
55	EG	thunder	8	xẽ55ma21	xẽ55ma21	x ẽ ⁵⁵ + m a ²¹	8	
56	JM	thunder	8	xẽ55ma21	xẽ55ma21	x ẽ ⁵⁵ + m a ²¹	8	
57	JX	thunder	8	xen55man21	xen55man21	x e n ⁵⁵ + m a n ²¹	8	
58	DS	thunder	8	xen55mɚ21	xen55mɚ21	x e n ⁵⁵ + m ɚ/ə ²¹	8	
59	ZC	thunder	8	xe55mɛ21	xe55mɛ21	x e ⁵⁵ + m ɛ ²¹	8	
60	MZL	thunder	8	xen55mɚ21	xen55mɚ21	x e n ⁵⁵ + m ɚ/ə ²¹	8	
4001	PB	tie (a cow) to	1645	bjo4	bjo4	b j o ⁴	1645	
4002	TL	tie (a cow) to	1645	vɚ42	vɚ42	v ɚ/ə ⁴²	1645	
4003	GX	tie (a cow) to	1645	bvw21	bvw21	b v w ²¹	1645	
4004	EQ	tie (a cow) to	1645	fo21	fo21	f o ²¹	1645	
4005	EG	tie (a cow) to	1645	u21	u21	u ²¹	1645	
4006	JM	tie (a cow) to	1645	u21	u21	u ²¹	1645	
4007	ZC	tie (a cow) to	1645	pɛ21	pɛ21	p ɛ ²¹	1645	
4008	MZL	tie (a cow) to	1645	pʰɯ42	pʰɯ42	pʰ ɯ ⁴²	1645	
901	PB	tiger	304	lɔ1b	lɔ1b	l ɔ 1b/¹	304	
902	TL	tiger	304	lɔ35	lɔ35	l ɔ ³⁵	304	
903	GX	tiger	304	lao12	lao12	l ao ¹²	304	
904	EQ	tiger	304	lo21	lo21	l o ²¹	304	
905	EG	tiger	304	lo21	lo21	l o ²¹	304	
906	JM	tiger	304	lo21	lo21	l o ²¹	304	
907	JX	tiger	304	lou21	lou21	l ou ²¹	304	
908	DS	tiger	304	lou21	lou21	l ou ²¹	304	
909	ZC	tiger	304	lo21	lo21	l o ²¹	304	
910	MZL	tiger	304	lo21	lo21	l o ²¹	304	
1619	PB	tile	509	ŋuæ5	ŋuæ5	ŋ u/w æ ⁵	509	
1620	TL	tile	509	ua21	ua21	u a ²¹	509	
1621	GX	tile	509	uɛ42	uɛ42	u ɛ ⁴²	509	
1622	EQ	tile	509	uæ43	uæ43	u æ ⁴ + ³	509	
1623	EG	tile	509	ŋua42	ŋua42	ŋ u/w a ⁴²	509	
1624	JX	tile	509	uan42	uan42	u a n ⁴²	509	
1625	DS	tile	509	uɚ42	uɚ42	u ɚ/ə ⁴²	509	
1626	ZC	tile	509	uɛ42	uɛ42	u ɛ ⁴²	509	
1627	MZL	tile	509	vɚ31	vɚ31	v ɚ/ə ³¹	509	
3549	PB	to bark	1438	bræ4	bræ4	b r æ ⁴	1438	
3550	TL	to bark	1438	ʐo42	ʐo42	ʐ o ⁴²	1438	
3551	GX	to bark	1438	dʑua21	dʑua21	dʑ u/w a ²¹	1438	
3552	EQ	to bark	1438	pia21	pia21	p i/j a ²¹	1438	
3553	EG	to bark	1438	tɕya21	tɕya21	tɕ y a ²¹	1438	
3554	JM	to bark	1438	tɕua53	tɕua53	tɕ u/w a ⁵ + ³	1438	
3555	JX	to bark	1438	pio42	pio42	p i/j o ⁴²	1438	
3556	DS	to bark	1438	pia42	pia42	p i/j a ⁴²	1438	
3557	ZC	to bark	1438	pia42	pia42	p i/j a ⁴²	1438	
3558	MZL	to bark	1438	pʰia42	pʰia42	pʰ i/j a ⁴²	1438	
3559	PB	to bark	1438	la1a	la1a	l a 1a/¹	1438	
3560	TL	to bark	1438	lɔ55	lɔ55	l ɔ ⁵⁵	1438	
3561	GX	to bark	1438	lao12	lao12	l ao ¹²	1438	
3562	EQ	to bark	1438	lo24	lo24	l o ²⁴	1438	
3563	EG	to bark	1438	lo55	lo55	l o ⁵⁵	1438	
3564	JM	to bark	1438	lo55	lo55	l o ⁵⁵	1438	
3565	JX	to bark	1438	lɑ55	lɑ55	l ɑ ⁵⁵	1438	
3566	ZC	to bark	1438	la35	la35	l a ³⁵	1438	
3567	MZL	to bark	1438	(kʰǝ55)	kʰǝ55	kʰ ə ⁵⁵	2337	
3069	PB	to be ill	1160	bæn3	bæn3	b æ n ³	1160	
3070	TL	to be ill	1160	baŋ21	baŋ21	b a ŋ ²¹	1160	
3071	GX	to be ill	1160	ban42	ban42	b a n ⁴²	1160	
3072	EQ	to be ill	1160	bæ43	bæ43	b æ ⁴ + ³	1160	
3073	EG	to be ill	1160	(su42)	su42	s u ⁴²	2290	
3074	JM	to be ill	1160	(sõ42)	sõ42	s õ ⁴²	2291	
3075	JX	to be ill	1160	pan31	pan31	p a n ³¹	1160	
3076	DS	to be ill	1160	pɚ̃31	pɚ̃31	p ɚ/ə̃ ³¹	1160	
3077	ZC	to be ill	1160	pɛ21	pɛ21	p ɛ ²¹	1160	
3078	MZL	to be ill	1160	pɚ̃21	pɚ̃21	p ɚ/ə̃ ²¹	1160	
3219	PB	to bet	1240	tu2	tu2	t u ²	1240	
3220	TL	to bet	1240	tv33	tv33	t v ³³	1240	
3221	GX	to bet	1240	(ta55)tu22	tu22	t u ²²	1240	
3222	EQ	to bet	1240	(sa55bo24)	sa55bo24	s a ⁵⁵ + b o ²⁴	2305	
3223	EG	to bet	1240	(so55pu55)	so55pu55	s o ⁵⁵ + p u ⁵⁵	2306	
3224	JM	to bet	1240	(so55pu55)	so55pu55	s o ⁵⁵ + p u ⁵⁵	2307	
3225	JX	to bet	1240	(tsʰi55pɔ55)	tsʰi55pɔ55	tsʰ i ⁵⁵ + p ɔ ⁵⁵	2308	
3226	DS	to bet	1240	tu33	tu33	t u ³³	1240	
3227	MZL	to bet	1240	[tɚ55tv21]	tɚ55tv21	t ɚ/ə ⁵⁵ + t v ²¹	2309	1
3257	PB	to block (the wind)	1256	be2	be2	b e ²	1256	
3258	TL	to block (the wind)	1256	bi33	bi33	b i ³³	1256	
3259	GX	to block (the wind)	1256	bi22	bi22	b i ²²	1256	
3260	EQ	to block (the wind)	1256	(ta22tsuE24)	ta22tsuE24	t a ²² + ts u ᴇ/ɛ ²⁴	2310	
3261	EG	to block (the wind)	1256	dʑyi22	dʑyi22	dʑ y/ɥ i ²²	1256	
3262	JM	to block (the wind)	1256	dʑyẽ22	dʑyẽ22	dʑ y/ɥ ẽ ²²	1256	
3263	JX	to block (the wind)	1256	(tɑ̃31)	tɑ̃31	t ɑ̃ ³¹	2311	
3264	DS	to block (the wind)	1256	(tã42)	tã42	t ã ⁴²	2312	
3265	ZC	to block (the wind)	1256	(la55)	la55	l a ⁵⁵	2313	
3266	MZL	to block (the wind)	1256	pɛ22	pɛ22	p ɛ ²²	1256	
3568	PB	to borrow (money)	1442	tʰɯ̃4	tʰɯ̃4	tʰ ɯ̃ ⁴	1442	
3569	TL	to borrow (money)	1442	tʰɯ42	tʰɯ42	tʰ ɯ ⁴²	1442	
3570	GX	to borrow (money)	1442	tʰæ24	tʰæ24	tʰ æ ²⁴	1442	
3571	EQ	to borrow (money)	1442	tʰɯ55	tʰɯ55	tʰ ɯ ⁵⁵	1442	
3572	EG	to borrow (money)	1442	[tɕia44]	tɕia44	tɕ i/j a ⁴⁴	2338	1
3573	JM	to borrow (money)	1442	tʰɯ̃55	tʰɯ̃55	tʰ ɯ̃ ⁵⁵	1442	
3574	JX	to borrow (money)	1442	[tɕia44]	tɕia44	tɕ i/j a ⁴⁴	2339	1
3575	DS	to borrow (money)	1442	[tɕiɚ44]	tɕiɚ44	tɕ i/j ɚ/ə ⁴⁴	2340	1
3576	ZC	to borrow (money)	1442	[tɕiɛ55]	tɕiɛ55	tɕ i/j ɛ ⁵⁵	2341	1
3577	MZL	to borrow (money)	1442	tʰɯ44	tʰɯ44	tʰ ɯ ⁴⁴	1442	
3578	PB	to borrow (tools)	1443	tɕæ1	tɕæ1	tɕ æ ¹	1443	
3579	TL	to borrow (tools)	1443	(tʰɯ42)	tʰɯ42	tʰ ɯ ⁴²	2342	
3580	GX	to borrow (tools)	1443	tsæ24	tsæ24	ts æ ²⁴	1443	
3581	EQ	to borrow (tools)	1443	tɕæ55	tɕæ55	tɕ æ ⁵⁵	1443	
3582	EG	to borrow (tools)	1443	tɕia44	tɕia44	tɕ i/j a ⁴⁴	1443	
3583	JM	to borrow (tools)	1443	tɕia44	tɕia44	tɕ i/j a ⁴⁴	1443	
3584	JX	to borrow (tools)	1443	tɕia44	tɕia44	tɕ i/j a ⁴⁴	1443	
3585	DS	to borrow (tools)	1443	tɕiɚ44	tɕiɚ44	tɕ i/j ɚ/ə ⁴⁴	1443	
3586	ZC	to borrow (tools)	1443	tɕiɛ55	tɕiɛ55	tɕ i/j ɛ ⁵⁵	1443	
3587	MZL	to borrow (tools)	1443	tɕɚ44	tɕɚ44	tɕ ɚ/ə ⁴⁴	1443	
3296	PB	to burn	1269	ʂu1	ʂu1	ʂ u ¹	1269	
3297	GX	to burn	1269	ɕy55	ɕy55	ɕ y ⁵⁵	1269	
3298	DS	to burn	1269	ʂu55	ʂu55	ʂ u ⁵⁵	1269	
3299	ZC	to burn	1269	su55	su55	s u ⁵⁵	1269	
3300	MZL	to burn	1269	sv55	sv55	s v ⁵⁵	1269	
3301	PB	to burn	1269	nji2	nji2	n j i ²	1269	
3302	TL	to burn	1269	jen33	jen33	j e n ³³	1269	
3303	EQ	to burn	1269	(xu24)	xu24	x u ²⁴	2314	
3304	EG	to burn	1269	(fi22pɛ22)	fi22pɛ22	f i ²² + p ɛ ²²	2315	
3305	JM	to burn	1269	(fv55ji55)	fv55ji55	f v ⁵⁵ + j i ⁵⁵	2316	
3306	JX	to burn	1269	jĩ33	jĩ33	j ĩ ³³	1269	
3307	ZC	to burn	1269	ɲiɯ33	ɲiɯ33	ɲ i/j ɯ ³³	1269	
3446	PB	to change	1383	mɯ2	mɯ2	m ɯ ²	1383	
3447	TL	to change	1383	mɯ33	mɯ33	m ɯ ³³	1383	
3448	GX	to change	1383	sa55mu22	sa55mu22	s a ⁵⁵ + m u ²²	1383	
3449	EQ	to change	1383	mɯ22	mɯ22	m ɯ ²²	1383	
3450	EG	to change	1383	mɯ22	mɯ22	m ɯ ²²	1383	
3451	JM	to change	1383	mɯ22	mɯ22	m ɯ ²²	1383	
3452	JX	to change	1383	xuan44	xuan44	x u/w a n ⁴⁴	1383	
3453	ZC	to change	1383	mɯ33	mɯ33	m ɯ ³³	1383	
3454	MZL	to change	1383	mǝɯ33	mǝɯ33	m əɯ ³³	1383	
3964	PB	to comb	1634	sro5	sro5	s r o ⁵	1634	
3965	TL	to comb	1634	ʂv21	ʂv21	ʂ v ²¹	1634	
3966	EG	to comb	1634	ɕiu42	ɕiu42	ɕ i u ⁴²	1634	
3967	JM	to comb	1634	ɕiu42	ɕiu42	ɕ i u ⁴²	1634	
3968	JX	to comb	1634	sṽ31	sṽ31	s ṽ ³¹	1634	
3969	DS	to comb	1634	ʂo42	ʂo42	ʂ o ⁴²	1634	
3970	ZC	to comb	1634	sv31	sv31	s v ³¹	1634	
3971	MZL	to comb	1634	[su31]	su31	s u ³¹	2377	1
3641	PB	to cough	1477	qʰɔ1	qʰɔ1	qʰ ɔ ¹	1477	
3642	TL	to cough	1477	qʰɔ55	qʰɔ55	qʰ ɔ ⁵⁵	1477	
3643	GX	to cough	1477	qʰao55	qʰao55	qʰ ao ⁵⁵	1477	
3644	EQ	to cough	1477	qʰo24	qʰo24	qʰ o ²⁴	1477	
3645	EG	to cough	1477	(pa21kv42)	pa21kv42	p a ²¹ + k v ⁴²	2348	
3646	JM	to cough	1477	(pa21kv42)	pa21kv42	p a ²¹ + k v ⁴²	2349	
3647	JX	to cough	1477	kʰou55	kʰou55	kʰ ou ⁵⁵	1477	
3648	DS	to cough	1477	kʰou55	kʰou55	kʰ ou ⁵⁵	1477	
3649	ZC	to cough	1477	kʰo55	kʰo55	kʰ o ⁵⁵	1477	
3650	MZL	to cough	1477	kʰǝ55	kʰǝ55	kʰ ə ⁵⁵	1477	
3308	PB	to drop	1274	dua4	dua4	d u/w a ⁴	1274	
3309	TL	to drop	1274	(u42)	u42	u ⁴²	2317	
3310	GX	to drop	1274	tɕɛ24	tɕɛ24	tɕ ɛ ²⁴	1274	
3311	EQ	to drop	1274	dua21	dua21	d u/w a ²¹	1274	
3312	EG	to drop	1274	tua42	tua42	t u/w a ⁴²	1274	
3313	JM	to drop	1274	tua42	tua42	t u/w a ⁴²	1274	
3314	JX	to drop	1274	tuɑ42	tuɑ42	t u ɑ ⁴²	1274	
3315	DS	to drop	1274	(nɚ31)	nɚ31	n ɚ/ə ³¹	2318	
3316	ZC	to drop	1274	tua42	tua42	t u/w a ⁴²	1274	
3317	MZL	to drop	1274	(dʑiaŋ21)	dʑiaŋ21	dʑ i/j a ŋ ²¹	2319	
3406	PB	to hook	1348	qɯ1	qɯ1	q ɯ ¹	1348	
3407	TL	to hook	1348	qɚ55	qɚ55	q ɚ/ə ⁵⁵	1348	
3408	EQ	to hook	1348	qɯ24	qɯ24	q ɯ ²⁴	1348	
3409	EG	to hook	1348	qɯ55	qɯ55	q ɯ ⁵⁵	1348	
3410	JM	to hook	1348	qɯ55	qɯ55	q ɯ ⁵⁵	1348	
3411	JX	to hook	1348	kɯ55	kɯ55	k ɯ ⁵⁵	1348	
3412	DS	to hook	1348	kɯ35	kɯ35	k ɯ ³⁵	1348	
3413	ZC	to hook	1348	[kɯ55]	kɯ55	k ɯ ⁵⁵	2324	1
3414	MZL	to hook	1348	kʰv55	kʰv55	kʰ v ⁵⁵	1348	
4209	PB	to itch/tickle	1749	njoŋ2	njoŋ2	n j o ŋ ²	1749	
4210	TL	to itch/tickle	1749	jvŋ33	jvŋ33	j v ŋ ³³	1749	
4211	GX	to itch/tickle	1749	joŋ22	joŋ22	j o ŋ ²²	1749	
4212	EQ	to itch/tickle	1749	ɲio22	ɲio22	ɲ i/j o ²²	1749	
4213	EG	to itch/tickle	1749	ɲiõ22	ɲiõ22	ɲ i õ ²²	1749	
4214	JM	to itch/tickle	1749	ɲiõ22	ɲiõ22	ɲ i õ ²²	1749	
4215	JX	to itch/tickle	1749	jõ33	jõ33	j õ ³³	1749	
4216	DS	to itch/tickle	1749	joŋ33	joŋ33	j o ŋ ³³	1749	
4217	ZC	to itch/tickle	1749	jou44	jou44	j ou ⁴⁴	1749	
4218	MZL	to itch/tickle	1749	joŋ33	joŋ33	j o ŋ ³³	1749	
3708	PB	to leak	1506	ɣɯ3	ɣɯ3	ɣ ɯ ³	1506	
3709	TL	to leak	1506	ɣɯ21	ɣɯ21	ɣ ɯ ²¹	1506	
3710	GX	to leak	1506	ɣɯ42	ɣɯ42	ɣ ɯ ⁴²	1506	
3711	EQ	to leak	1506	ɯ43	ɯ43	ɯ ⁴ + ³	1506	
3712	EG	to leak	1506	ɯ21	ɯ21	ɯ ²¹	1506	
3713	JM	to leak	1506	ɣɯ21	ɣɯ21	ɣ ɯ ²¹	1506	
3714	JX	to leak	1506	ɣǝ31	ɣǝ31	ɣ ə ³¹	1506	
3715	DS	to leak	1506	ɣɯ31	ɣɯ31	ɣ ɯ ³¹	1506	
3716	ZC	to leak	1506	ɣɯ31	ɣɯ31	ɣ ɯ ³¹	1506	
3717	MZL	to leak	1506	ɣɯ21	ɣɯ21	ɣ ɯ ²¹	1506	
3890	PB	to owe (monez)	1569	bjɛ2	bjɛ2	b j ɛ ²	1569	
3891	TL	to owe (monez)	1569	vɚ33	vɚ33	v ɚ/ə ³³	1569	
3892	GX	to owe (monez)	1569	bvu22	bvu22	b v u ²²	1569	
3893	EQ	to owe (monez)	1569	vE22	vE22	v ᴇ/ɛ ²²	1569	
3894	EG	to owe (monez)	1569	vɛ22	vɛ22	v ɛ ²²	1569	
3895	JM	to owe (monez)	1569	(tɕĩ21)	tɕĩ21	tɕ ĩ ²¹	2370	
3896	JX	to owe (monez)	1569	v33	v33	v ³³	1569	
3897	DS	to owe (monez)	1569	võ33	võ33	v õ ³³	1569	
3898	ZC	to owe (monez)	1569	(ɕiou33)	ɕiou33	ɕ i/j ou ³³	2371	
3899	MZL	to owe (monez)	1569	pi33	pi33	p i ³³	1569	
3415	PB	to pen in (sheep)	1357	noŋ5	noŋ5	n o ŋ ⁵	1357	
3416	TL	to pen in (sheep)	1357	noŋ21	noŋ21	n o ŋ ²¹	1357	
3417	GX	to pen in (sheep)	1357	noŋ42	noŋ42	n o ŋ ⁴²	1357	
3418	EQ	to pen in (sheep)	1357	no43	no43	n o ⁴ + ³	1357	
3419	EG	to pen in (sheep)	1357	nõ42	nõ42	n õ ⁴²	1357	
3420	JM	to pen in (sheep)	1357	noŋ42	noŋ42	n o ŋ ⁴²	1357	
3421	JX	to pen in (sheep)	1357	nṽ42	nṽ42	n ṽ ⁴²	1357	
3422	DS	to pen in (sheep)	1357	u33	u33	u ³³	1357	
3423	ZC	to pen in (sheep)	1357	no42	no42	n o ⁴²	1357	
3424	MZL	to pen in (sheep)	1357	[kǝɯ21]	kǝɯ21	k əɯ ²¹	2325	1
3049	PB	to plait	1156	pren1	pren1	p r e n ¹	1156	
3050	TL	to plait	1156	tɕyen55	tɕyen55	tɕ y/ɥ e n ⁵⁵	1156	
3051	GX	to plait	1156	tɕyen55	tɕyen55	tɕ y/ɥ e n ⁵⁵	1156	
3052	EQ	to plait	1156	tsuE24	tsuE24	ts u ᴇ/ɛ ²⁴	1156	
3053	EG	to plait	1156	tɕyi55	tɕyi55	tɕ y/ɥ i ⁵⁵	1156	
3054	JM	to plait	1156	tɕyẽ55	tɕyẽ55	tɕ y/ɥ ẽ ⁵⁵	1156	
3055	JX	to plait	1156	pien55	pien55	p i/j e n ⁵⁵	1156	
3056	DS	to plait	1156	pi35	pi35	p i ³⁵	1156	
3057	ZC	to plait	1156	pi35	pi35	p i ³⁵	1156	
3058	MZL	to plait	1156	pien55	pien55	p i/j e n ⁵⁵	1156	
3110	PB	to poke; insert	1171	bɛ4	bɛ4	b ɛ ⁴	1171	
3111	TL	to poke; insert	1171	(tɕʰia42)	tɕʰia42	tɕʰ i/j a ⁴²	2293	
3112	GX	to poke; insert	1171	(tsʰa24)	tsʰa24	tsʰ a ²⁴	2294	
3113	EQ	to poke; insert	1171	(tɕʰio43)	tɕʰio43	tɕʰ i/j o ⁴ + ³	2295	
3114	EG	to poke; insert	1171	pɛ42	pɛ42	p ɛ ⁴²	1171	
3115	JM	to poke; insert	1171	pe42	pe42	p e ⁴²	1171	
3116	JX	to poke; insert	1171	pe42	pe42	p e ⁴²	1171	
3117	DS	to poke; insert	1171	(tɕʰiɚ44)	tɕʰiɚ44	tɕʰ i/j ɚ/ə ⁴⁴	2296	
3118	ZC	to poke; insert	1171	pe42	pe42	p e ⁴²	1171	
3119	MZL	to poke; insert	1171	pʰɛ42	pʰɛ42	pʰ ɛ ⁴²	1171	
2990	PB	to rake (the fields)	1132	bæ1	bæ1	b æ ¹	1132	
2991	TL	to rake (the fields)	1132	ba35	ba35	b a ³⁵	1132	
2992	GX	to rake (the fields)	1132	bæ12	bæ12	b æ ¹²	1132	
2993	EQ	to rake (the fields)	1132	pæ21	pæ21	p æ ²¹	1132	
2994	EG	to rake (the fields)	1132	[to42ɕyi22]	to42ɕyi22	t o ⁴² + ɕ y/ɥ i ²²	2287	1
2995	JX	to rake (the fields)	1132	pɑ44	pɑ44	p ɑ ⁴⁴	1132	
2996	DS	to rake (the fields)	1132	pǝ21	pǝ21	p ə ²¹	1132	
2997	ZC	to rake (the fields)	1132	pɛ21	pɛ21	p ɛ ²¹	1132	
2998	MZL	to rake (the fields)	1132	pɚ21	pɚ21	p ɚ/ə ²¹	1132	
3608	PB	to saw	1454	pjo5	pjo5	p j o ⁵	1454	
3609	TL	to saw	1454	fv21	fv21	f v ²¹	1454	
3610	EG	to saw	1454	(ɕa44)fv42	fv42	f v ⁴²	1454	
3611	JM	to saw	1454	(ɕa44)fv42	fv42	f v ⁴²	1454	
3612	DS	to saw	1454	(ʂʰɚ44)	ʂʰɚ44	ʂʰ ɚ/ə ⁴⁴	2347	
