# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	STRUCTURE
2622	1413_pickupfoodwithchopstick	pick up (food with chopstick)	Jinxing	Jinxing	ka42	ka42	k a ⁴²		371	24.9259218	103.1237482		i n t
2623	1413_pickupfoodwithchopstick	pick up (food with chopstick)	Dashi	Dashi	kɚ42	kɚ42	k ɚ/ə ⁴²		371	26.3530106	100.1930442		i n t
2624	1413_pickupfoodwithchopstick	pick up (food with chopstick)	Zhoucheng	Zhoucheng	kɛ42	kɛ42	k ɛ ⁴²	zhou1234	371	25.8958826	100.0988062		i n t
2625	1413_pickupfoodwithchopstick	pick up (food with chopstick)	Mazhelong	Mazhelong	kʰɚ42	kʰɚ42	kʰ ɚ/ə ⁴²		371	24.1677209	104.1950232		i n t
#
2626	1412_pickupfoodwithchopstickfastenthebelt	pick up (food with chopstick) [fasten the belt]	ProtoBai	Proto-Bai	qʰoŋ1	qʰoŋ1	qʰ o ŋ ¹		1094				i n c t
2627	1412_pickupfoodwithchopstickfastenthebelt	pick up (food with chopstick) [fasten the belt]	Tuoluo	Tuoluo	kʰo55	kʰo55	kʰ o ⁵⁵	tuol1234	1094	23.3833337	102.1839821		i n t
2628	1412_pickupfoodwithchopstickfastenthebelt	pick up (food with chopstick) [fasten the belt]	Gongxing	Gongxing	qʰao55	qʰao55	qʰ ao ⁵⁵		1094	27.0852794	99.1652452		i n t
2629	1412_pickupfoodwithchopstickfastenthebelt	pick up (food with chopstick) [fasten the belt]	Enqi	Enqi	kʰo24	kʰo24	kʰ o ²⁴	enqi1234	1094	26.4738155	99.1189832		i n t
2630	1412_pickupfoodwithchopstickfastenthebelt	pick up (food with chopstick) [fasten the belt]	Ega	Ega	(tɕʰi55)	tɕʰi55	tɕʰ i ⁵⁵	egab1234	1094	26.4858945	98.8528962		i n t
2631	1412_pickupfoodwithchopstickfastenthebelt	pick up (food with chopstick) [fasten the belt]	Jinman	Jinman	ʈʰɯ55)	ʈʰɯ55)	ʈʰ ɯ ⁵⁵	nuji1238	1094	26.4154856	99.1285952		i n t
2632	1412_pickupfoodwithchopstickfastenthebelt	pick up (food with chopstick) [fasten the belt]	Jinxing	Jinxing	kʰõ55	kʰõ55	kʰ õ ⁵⁵		1094	24.9259218	103.1237482		i n t
2633	1412_pickupfoodwithchopstickfastenthebelt	pick up (food with chopstick) [fasten the belt]	Dashi	Dashi	kʰoŋ55	kʰoŋ55	kʰ o ŋ ⁵⁵		1094	26.3530106	100.1930442		i n c t
2634	1412_pickupfoodwithchopstickfastenthebelt	pick up (food with chopstick) [fasten the belt]	Zhoucheng	Zhoucheng	(tsʰɯ55)	tsʰɯ55	tsʰ ɯ ⁵⁵	zhou1234	1094	25.8958826	100.0988062		i n t
2635	1412_pickupfoodwithchopstickfastenthebelt	pick up (food with chopstick) [fasten the belt]	Mazhelong	Mazhelong	kʰo55	kʰo55	kʰ o ⁵⁵		1094	24.1677209	104.1950232		i n t
#
2636	284_pig	pig	ProtoBai	Proto-Bai	dɛ4	dɛ4	d ɛ ⁴		1337				i n t
2637	284_pig	pig	Tuoluo	Tuoluo	dɛ42	dɛ42	d ɛ ⁴²	tuol1234	1337	23.3833337	102.1839821		i n t
2638	284_pig	pig	Gongxing	Gongxing	dɛ21	dɛ21	d ɛ ²¹		1337	27.0852794	99.1652452		i n t
2639	284_pig	pig	Enqi	Enqi	tE21	tE21	t ᴇ/ɛ ²¹	enqi1234	1337	26.4738155	99.1189832		i n t
2640	284_pig	pig	Ega	Ega	tɛ42	tɛ42	t ɛ ⁴²	egab1234	1337	26.4858945	98.8528962		i n t
2641	284_pig	pig	Jinman	Jinman	te42	te42	t e ⁴²	nuji1238	1337	26.4154856	99.1285952		i n t
2642	284_pig	pig	Jinxing	Jinxing	te42	te42	t e ⁴²		1337	24.9259218	103.1237482		i n t
2643	284_pig	pig	Dashi	Dashi	te42	te42	t e ⁴²		1337	26.3530106	100.1930442		i n t
2644	284_pig	pig	Zhoucheng	Zhoucheng	te42	te42	t e ⁴²	zhou1234	1337	25.8958826	100.0988062		i n t
2645	284_pig	pig	Mazhelong	Mazhelong	tʰɛ42	tʰɛ42	tʰ ɛ ⁴²		1337	24.1677209	104.1950232		i n t
#
2646	513_pillar	pillar	ProtoBai	Proto-Bai	drɯ2	drɯ2	d r ɯ ²		2045				i m n t
2647	513_pillar	pillar	Tuoluo	Tuoluo	diɯ33	diɯ33	d i/j ɯ ³³	tuol1234	2045	23.3833337	102.1839821		i m n t
2648	513_pillar	pillar	Gongxing	Gongxing	dʐi33	dʐi33	ɖʐ i ³³		2045	27.0852794	99.1652452		i n t
2649	513_pillar	pillar	Enqi	Enqi	diɯ22	diɯ22	d i/j ɯ ²²	enqi1234	2045	26.4738155	99.1189832		i m n t
2650	513_pillar	pillar	Ega	Ega	dʑi22	dʑi22	dʑ i ²²	egab1234	2045	26.4858945	98.8528962		i n t
2651	513_pillar	pillar	Jinman	Jinman	tɕõ22	tɕõ22	tɕ õ ²²	nuji1238	2045	26.4154856	99.1285952		i n t
2652	513_pillar	pillar	Jinxing	Jinxing	tsɯ33	tsɯ33	ts ɯ ³³		2045	24.9259218	103.1237482		i n t
2653	513_pillar	pillar	Dashi	Dashi	tʂ33	tʂ33	ʈʂ */ə ³³		2045	26.3530106	100.1930442		i n t
2654	513_pillar	pillar	Zhoucheng	Zhoucheng	tsɯ33	tsɯ33	ts ɯ ³³	zhou1234	2045	25.8958826	100.0988062		i n t
2655	513_pillar	pillar	Mazhelong	Mazhelong	dzǝɯ33	dzǝɯ33	dz əɯ ³³		2045	24.1677209	104.1950232		i n t
#
2656	490_pillow	pillow	ProtoBai	Proto-Bai	tsren2	tsren2	ts r e n ²		1044				i m n c t
2657	490_pillow	pillow	Tuoluo	Tuoluo	tʂɚ̃33(diɯ35)	tʂɚ̃33	ʈʂ ɚ/ə̃ ³³	tuol1234	1044	23.3833337	102.1839821		i n t
2658	490_pillow	pillow	Gongxing	Gongxing	tʂi22(di12)	tʂi22	ʈʂ i ²²		1044	27.0852794	99.1652452		i n t
2659	490_pillow	pillow	Enqi	Enqi	tsɿ22(tiǝ21)	tsɿ22	ts ɿ ²²	enqi1234	1044	26.4738155	99.1189832		i n t
2660	490_pillow	pillow	Ega	Ega	tsɛ22(tɕi21)	tsɛ22	ts ɛ ²²	egab1234	1044	26.4858945	98.8528962		i n t
2661	490_pillow	pillow	Jinman	Jinman	tʂɚ22(ʈɯ21)	tʂɚ22	ʈʂ ɚ/ə ²²	nuji1238	1044	26.4154856	99.1285952		i n t
2662	490_pillow	pillow	Jinxing	Jinxing	tsi33(tǝ31)	tsi33	ts i ³³		1044	24.9259218	103.1237482		i n t
2663	490_pillow	pillow	Dashi	Dashi	tʂɚ33(ti31pu33)	tʂɚ33	ʈʂ ɚ/ə ³³		1044	26.3530106	100.1930442		i n t
2664	490_pillow	pillow	Zhoucheng	Zhoucheng	tsi33(tɯ21)	tsi33	ts i ³³	zhou1234	1044	25.8958826	100.0988062		i n t
2665	490_pillow	pillow	Mazhelong	Mazhelong	tsen33(tǝɯ21)	tsen33	ts e n ³³		1044	24.1677209	104.1950232		i n c t
#
2666	385_pine	pine	ProtoBai	Proto-Bai	zroŋ1	zroŋ1	z r o ŋ ¹		1740				i m n c t
2667	385_pine	pine	Tuoluo	Tuoluo	ʐvŋ35	ʐvŋ35	ʐ v/ʯ ŋ ³⁵	tuol1234	1740	23.3833337	102.1839821		i n c t
2668	385_pine	pine	Gongxing	Gongxing	zoŋ12	zoŋ12	z o ŋ ¹²		1740	27.0852794	99.1652452		i n c t
2669	385_pine	pine	Enqi	Enqi	ju21	ju21	j u ²¹	enqi1234	1740	26.4738155	99.1189832		m n t
2670	385_pine	pine	Ega	Ega	ju21	ju21	j u ²¹	egab1234	1740	26.4858945	98.8528962		m n t
2671	385_pine	pine	Jinman	Jinman	v21	v21	v/ʯ ²¹	nuji1238	1740	26.4154856	99.1285952		n t
2672	385_pine	pine	Jinxing	Jinxing	ɕiõ21 (Wang 2006 gives ɕiõ ̲21, is this a mistake?)	ɕiõ21	ɕ i õ ²¹		1740	24.9259218	103.1237482		i m n t
2673	385_pine	pine	Dashi	Dashi	jou21	jou21	j ou ²¹		1740	26.3530106	100.1930442		m n t
2674	385_pine	pine	Zhoucheng	Zhoucheng	jou21	jou21	j ou ²¹	zhou1234	1740	25.8958826	100.0988062		m n t
2675	385_pine	pine	Mazhelong	Mazhelong	ʐyen21	ʐyen21	ʐ y/ɥ e n ²¹		1740	24.1677209	104.1950232		i m n c t
#
2676	388_pinetorches	pine torches	ProtoBai	Proto-Bai	mɛ1a	mɛ1a	m ɛ 1a/¹						i n t
2677	388_pinetorches	pine torches	Tuoluo	Tuoluo	mɛ55(tʂi55)	mɛ55	m ɛ ⁵⁵	tuol1234		23.3833337	102.1839821		i n t
2678	388_pinetorches	pine torches	Gongxing	Gongxing	men555	men555	m e n ⁵⁵			27.0852794	99.1652452		i n c t
2679	388_pinetorches	pine torches	Enqi	Enqi	mE24	mE24	m ᴇ/ɛ ²⁴	enqi1234		26.4738155	99.1189832		i n t
2680	388_pinetorches	pine torches	Ega	Ega	(ɕy55ɣo21)	ɕy55ɣo21	ɕ y ⁵⁵ + ɣ o ²¹	egab1234		26.4858945	98.8528962		i n t + i n t
2681	388_pinetorches	pine torches	Jinman	Jinman	(u22ne21)	u22ne21	u ²² + n e ²¹	nuji1238		26.4154856	99.1285952		n t + i n t
2682	388_pinetorches	pine torches	Jinxing	Jinxing	me55	me55	m e ⁵⁵			24.9259218	103.1237482		i n t
2683	388_pinetorches	pine torches	Dashi	Dashi	me35	me35	m e ³⁵			26.3530106	100.1930442		i n t
#
2684	1596_pisspee	piss; pee	ProtoBai	Proto-Bai	srɯ2	srɯ2	s r ɯ ²		592				i m n t
2685	1596_pisspee	piss; pee	Tuoluo	Tuoluo	ʂi55	ʂi55	ʂ i ⁵⁵	tuol1234	592	23.3833337	102.1839821		i n t
2686	1596_pisspee	piss; pee	Gongxing	Gongxing	ʂi22	ʂi22	ʂ i ²²		592	27.0852794	99.1652452		i n t
2687	1596_pisspee	piss; pee	Enqi	Enqi	ɕɯ22	ɕɯ22	ɕ ɯ ²²	enqi1234	592	26.4738155	99.1189832		i n t
2688	1596_pisspee	piss; pee	Ega	Ega	sɛ22	sɛ22	s ɛ ²²	egab1234	592	26.4858945	98.8528962		i n t
2689	1596_pisspee	piss; pee	Jinman	Jinman	ʂɚ22	ʂɚ22	ʂ ɚ/ə ²²	nuji1238	592	26.4154856	99.1285952		i n t
2690	1596_pisspee	piss; pee	Zhoucheng	Zhoucheng	si33	si33	s i ³³	zhou1234	592	25.8958826	100.0988062		i n t
2691	1596_pisspee	piss; pee	Mazhelong	Mazhelong	ɕɚ̃55	ɕɚ̃55	ɕ ɚ/ə̃ ⁵⁵		592	24.1677209	104.1950232		i n t
#
2692	512_plankboard	plank; board	ProtoBai	Proto-Bai	pæn2	pæn2	p æ n ²		1227				i n c t
2693	512_plankboard	plank; board	Tuoluo	Tuoluo	paŋ33	paŋ33	p a ŋ ³³	tuol1234	1227	23.3833337	102.1839821		i n c t
2694	512_plankboard	plank; board	Gongxing	Gongxing	pan22	pan22	p a n ²²		1227	27.0852794	99.1652452		i n c t
2695	512_plankboard	plank; board	Enqi	Enqi	pæ22	pæ22	p æ ²²	enqi1234	1227	26.4738155	99.1189832		i n t
2696	512_plankboard	plank; board	Ega	Ega	pa22 (Wang 2006 has: pa225, probably a mistake)	pa22	p a ²²	egab1234	1227	26.4858945	98.8528962		i n t
2697	512_plankboard	plank; board	Jinman	Jinman	põ42	põ42	p õ ⁴²	nuji1238	1227	26.4154856	99.1285952		i n t
2698	512_plankboard	plank; board	Jinxing	Jinxing	pan33	pan33	p a n ³³		1227	24.9259218	103.1237482		i n c t
2699	512_plankboard	plank; board	Dashi	Dashi	pɚ̃33	pɚ̃33	p ɚ/ə̃ ³³		1227	26.3530106	100.1930442		i n t
2700	512_plankboard	plank; board	Zhoucheng	Zhoucheng	pɛ33	pɛ33	p ɛ ³³	zhou1234	1227	25.8958826	100.0988062		i n t
2701	512_plankboard	plank; board	Mazhelong	Mazhelong	pɚ̃33	pɚ̃33	p ɚ/ə̃ ³³		1227	24.1677209	104.1950232		i n t
#
2702	1347_ploughtill	plough; till	ProtoBai	Proto-Bai	tso4	tso4	ts o ⁴		1921				i n t
2703	1347_ploughtill	plough; till	Tuoluo	Tuoluo	tsu42	tsu42	ts u ⁴²	tuol1234	1921	23.3833337	102.1839821		i n t
2704	1347_ploughtill	plough; till	Gongxing	Gongxing	tsu24	tsu24	ts u ²⁴		1921	27.0852794	99.1652452		i n t
2705	1347_ploughtill	plough; till	Enqi	Enqi	tsu55	tsu55	ts u ⁵⁵	enqi1234	1921	26.4738155	99.1189832		i n t
2706	1347_ploughtill	plough; till	Jinman	Jinman	tso55	tso55	ts o ⁵⁵	nuji1238	1921	26.4154856	99.1285952		i n t
2707	1347_ploughtill	plough; till	Jinxing	Jinxing	tsou44	tsou44	ts ou ⁴⁴		1921	24.9259218	103.1237482		i n t
2708	1347_ploughtill	plough; till	Dashi	Dashi	tsou33	tsou33	ts ou ³³		1921	26.3530106	100.1930442		i n t
2709	1347_ploughtill	plough; till	Mazhelong	Mazhelong	tso44	tso44	ts o ⁴⁴		1921	24.1677209	104.1950232		i n t
#
2710	615_plougshare	plougshare	ProtoBai	Proto-Bai	tɕi1kuɛ1	tɕi1kuɛ1	tɕ i ¹ + k u/w ɛ ¹						i n t + i m n t
2711	615_plougshare	plougshare	Tuoluo	Tuoluo	tɕi55kue55	tɕi55kue55	tɕ i ⁵⁵ + k u/w e ⁵⁵	tuol1234		23.3833337	102.1839821		i n t + i m n t
2712	615_plougshare	plougshare	Gongxing	Gongxing	tɕi55kuɛ55	tɕi55kuɛ55	tɕ i ⁵⁵ + k u/w ɛ ⁵⁵			27.0852794	99.1652452		i n t + i m n t
2713	615_plougshare	plougshare	Enqi	Enqi	tɕi24kui24	tɕi24kui24	tɕ i ²⁴ + k u/w i ²⁴	enqi1234		26.4738155	99.1189832		i n t + i m n t
2714	615_plougshare	plougshare	Ega	Ega	tɕi55kui55	tɕi55kui55	tɕ i ⁵⁵ + k u/w i ⁵⁵	egab1234		26.4858945	98.8528962		i n t + i m n t
2715	615_plougshare	plougshare	Jinman	Jinman	tɕĩkui55	tɕĩkui55	tɕ ĩ ⁰ + k u/w i ⁵⁵	nuji1238		26.4154856	99.1285952		i n t + i m n t
2716	615_plougshare	plougshare	Jinxing	Jinxing	tɕi55kui55	tɕi55kui55	tɕ i ⁵⁵ + k u/w i ⁵⁵			24.9259218	103.1237482		i n t + i m n t
2717	615_plougshare	plougshare	Mazhelong	Mazhelong	tɕi55kuɛ55	tɕi55kuɛ55	tɕ i ⁵⁵ + k u/w ɛ ⁵⁵			24.1677209	104.1950232		i n t + i m n t
#
2718	1129_presswithpalmoffinger	press (with palm of finger)	ProtoBai	Proto-Bai	ja4	ja4	j a ⁴		1913				m n t
2719	1129_presswithpalmoffinger	press (with palm of finger)	Tuoluo	Tuoluo	jɔ42	jɔ42	j ɔ ⁴²	tuol1234	1913	23.3833337	102.1839821		m n t
2720	1129_presswithpalmoffinger	press (with palm of finger)	Gongxing	Gongxing	ja24	ja24	j a ²⁴		1913	27.0852794	99.1652452		m n t
2721	1129_presswithpalmoffinger	press (with palm of finger)	Enqi	Enqi	ja55	ja55	j a ⁵⁵	enqi1234	1913	26.4738155	99.1189832		m n t
2722	1129_presswithpalmoffinger	press (with palm of finger)	Ega	Ega	o44	o44	o ⁴⁴	egab1234	1913	26.4858945	98.8528962		n t
2723	1129_presswithpalmoffinger	press (with palm of finger)	Jinman	Jinman	(a55)	a55	a ⁵⁵	nuji1238	1913	26.4154856	99.1285952		n t
2724	1129_presswithpalmoffinger	press (with palm of finger)	Jinxing	Jinxing	jo44(/ɑ̃44)	jo44	j o ⁴⁴		1913	24.9259218	103.1237482		m n t
2725	1129_presswithpalmoffinger	press (with palm of finger)	Jinxing	Jinxing	jo44(/ɑ̃44)	ɑ̃44)	ɑ̃ ⁴⁴		1913	24.9259218	103.1237482		n t
2726	1129_presswithpalmoffinger	press (with palm of finger)	Dashi	Dashi	ja44	ja44	j a ⁴⁴		1913	26.3530106	100.1930442		m n t
2727	1129_presswithpalmoffinger	press (with palm of finger)	Zhoucheng	Zhoucheng	ja44	ja44	j a ⁴⁴	zhou1234	1913	25.8958826	100.0988062		m n t
2728	1129_presswithpalmoffinger	press (with palm of finger)	Mazhelong	Mazhelong	ja44	ja44	j a ⁴⁴		1913	24.1677209	104.1950232		m n t
#
2729	1745_presspushdown	press, push down	ProtoBai	Proto-Bai	ja4	ja4	j a ⁴		1913				m n t
2730	1745_presspushdown	press, push down	Tuoluo	Tuoluo	jɔ42	jɔ42	j ɔ ⁴²	tuol1234	1913	23.3833337	102.1839821		m n t
2731	1745_presspushdown	press, push down	Gongxing	Gongxing	ja24	ja24	j a ²⁴		1913	27.0852794	99.1652452		m n t
2732	1745_presspushdown	press, push down	Enqi	Enqi	ja55	ja55	j a ⁵⁵	enqi1234	1913	26.4738155	99.1189832		m n t
2733	1745_presspushdown	press, push down	Ega	Ega	a44	a44	a ⁴⁴	egab1234	1913	26.4858945	98.8528962		n t
2734	1745_presspushdown	press, push down	Jinman	Jinman	a55	a55	a ⁵⁵	nuji1238	1913	26.4154856	99.1285952		n t
2735	1745_presspushdown	press, push down	Jinxing	Jinxing	jɑ44	jɑ44	j ɑ ⁴⁴		1913	24.9259218	103.1237482		m n t
2736	1745_presspushdown	press, push down	Dashi	Dashi	ja44	ja44	j a ⁴⁴		1913	26.3530106	100.1930442		m n t
2737	1745_presspushdown	press, push down	Zhoucheng	Zhoucheng	ja44	ja44	j a ⁴⁴	zhou1234	1913	25.8958826	100.0988062		m n t
2738	1745_presspushdown	press, push down	Mazhelong	Mazhelong	ja44	ja44	j a ⁴⁴		1913	24.1677209	104.1950232		m n t
#
2739	1863_price	price	ProtoBai	Proto-Bai	qæ5	qæ5	q æ ⁵		657				i n t
2740	1863_price	price	Tuoluo	Tuoluo	qa21	qa21	q a ²¹	tuol1234	657	23.3833337	102.1839821		i n t
2741	1863_price	price	Gongxing	Gongxing	qæ42	qæ42	q æ ⁴²		657	27.0852794	99.1652452		i n t
2742	1863_price	price	Enqi	Enqi	qæ43	qæ43	q æ ⁴³	enqi1234	657	26.4738155	99.1189832		i n t
2743	1863_price	price	Ega	Ega	qa423	qa423	q a 423/⁴³	egab1234	657	26.4858945	98.8528962		i n t
2744	1863_price	price	Jinman	Jinman	qa42	qa42	q a ⁴²	nuji1238	657	26.4154856	99.1285952		i n t
2745	1863_price	price	Jinxing	Jinxing	ka42	ka42	k a ⁴²		657	24.9259218	103.1237482		i n t
2746	1863_price	price	Dashi	Dashi	kɚ42	kɚ42	k ɚ/ə ⁴²		657	26.3530106	100.1930442		i n t
2747	1863_price	price	Zhoucheng	Zhoucheng	kɛ42	kɛ42	k ɛ ⁴²	zhou1234	657	25.8958826	100.0988062		i n t
2748	1863_price	price	Mazhelong	Mazhelong	kɚ42	kɚ42	k ɚ/ə ⁴²		657	24.1677209	104.1950232		i n t
#
2749	1332_pullaquiltoveroneself	pull (a quilt over oneself)	ProtoBai	Proto-Bai	tʰa4	tʰa4	tʰ a ⁴						i n t
2750	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Tuoluo	Tuoluo	tʰɔ42	tʰɔ42	tʰ ɔ ⁴²	tuol1234		23.3833337	102.1839821		i n t
2751	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Gongxing	Gongxing	tʰa24	tʰa24	tʰ a ²⁴			27.0852794	99.1652452		i n t
2752	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Enqi	Enqi	tʰua55	tʰua55	tʰ u/w a ⁵⁵	enqi1234		26.4738155	99.1189832		i m n t
2753	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Ega	Ega	tʰo55	tʰo55	tʰ o ⁵⁵	egab1234		26.4858945	98.8528962		i n t
2754	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Jinman	Jinman	tʰa55	tʰa55	tʰ a ⁵⁵	nuji1238		26.4154856	99.1285952		i n t
2755	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Jinxing	Jinxing	tʰɑ44	tʰɑ44	tʰ ɑ ⁴⁴			24.9259218	103.1237482		i n t
2756	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Dashi	Dashi	tʰa44	tʰa44	tʰ a ⁴⁴			26.3530106	100.1930442		i n t
2757	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Zhoucheng	Zhoucheng	tʰa55	tʰa55	tʰ a ⁵⁵	zhou1234		25.8958826	100.0988062		i n t
2758	1332_pullaquiltoveroneself	pull (a quilt over oneself)	Mazhelong	Mazhelong	(pɛ42)	pɛ42	p ɛ ⁴²			24.1677209	104.1950232		i n t
#
2759	1131_pullupweeds	pull up (weeds)	ProtoBai	Proto-Bai	bræ4	bræ4	b r æ ⁴		3548				i m n t
2760	1131_pullupweeds	pull up (weeds)	Tuoluo	Tuoluo	ʐo42	ʐo42	ʐ o ⁴²	tuol1234	3548	23.3833337	102.1839821		i n t
2761	1131_pullupweeds	pull up (weeds)	Gongxing	Gongxing	dʑua21	dʑua21	dʑ u/w a ²¹		3548	27.0852794	99.1652452		i m n t
2762	1131_pullupweeds	pull up (weeds)	Enqi	Enqi	pia21	pia21	p i/j a ²¹	enqi1234	3548	26.4738155	99.1189832		i m n t
2763	1131_pullupweeds	pull up (weeds)	Ega	Ega	tɕia44	tɕia44	tɕ i/j a ⁴⁴	egab1234	3548	26.4858945	98.8528962		i m n t
2764	1131_pullupweeds	pull up (weeds)	Jinman	Jinman	tɕiõ55	tɕiõ55	tɕ i õ ⁵⁵	nuji1238	3548	26.4154856	99.1285952		i m n t
2765	1131_pullupweeds	pull up (weeds)	Jinxing	Jinxing	pio42(/mɑ̃21)	pio42	p i/j o ⁴²		3548	24.9259218	103.1237482		i m n t
2766	1131_pullupweeds	pull up (weeds)	Jinxing	Jinxing	pio42(/mɑ̃21)	mɑ̃21)	m ɑ̃ ²¹		3548	24.9259218	103.1237482		i n t
2767	1131_pullupweeds	pull up (weeds)	Dashi	Dashi	(ma21)	ma21	m a ²¹		3548	26.3530106	100.1930442		i n t
2768	1131_pullupweeds	pull up (weeds)	Zhoucheng	Zhoucheng	ma(21)	ma	m a	zhou1234	3548	25.8958826	100.0988062		i n
2769	1131_pullupweeds	pull up (weeds)	Mazhelong	Mazhelong	[tsʰɛ42]	tsʰɛ42	tsʰ ɛ ⁴²		3548	24.1677209	104.1950232		i n t
#
2770	1568_pullleadacowalong	pull/lead (a cow) along	ProtoBai	Proto-Bai	qʰen1	qʰen1	qʰ e n ¹		43				i n c t
2771	1568_pullleadacowalong	pull/lead (a cow) along	Tuoluo	Tuoluo	qʰan55	qʰan55	qʰ a n ⁵⁵	tuol1234	43	23.3833337	102.1839821		i n c t
2772	1568_pullleadacowalong	pull/lead (a cow) along	Gongxing	Gongxing	qʰ55	qʰ55	qʰ */ə ⁵⁵		43	27.0852794	99.1652452		i n t
2773	1568_pullleadacowalong	pull/lead (a cow) along	Enqi	Enqi	qʰE24	qʰE24	qʰ ᴇ/ɛ ²⁴	enqi1234	43	26.4738155	99.1189832		i n t
2774	1568_pullleadacowalong	pull/lead (a cow) along	Ega	Ega	qʰɛ55	qʰɛ55	qʰ ɛ ⁵⁵	egab1234	43	26.4858945	98.8528962		i n t
2775	1568_pullleadacowalong	pull/lead (a cow) along	Jinman	Jinman	qʰe55	qʰe55	qʰ e ⁵⁵	nuji1238	43	26.4154856	99.1285952		i n t
2776	1568_pullleadacowalong	pull/lead (a cow) along	Jinxing	Jinxing	kʰẽ55	kʰẽ55	kʰ ẽ ⁵⁵		43	24.9259218	103.1237482		i n t
2777	1568_pullleadacowalong	pull/lead (a cow) along	Dashi	Dashi	kʰen55	kʰen55	kʰ e n ⁵⁵		43	26.3530106	100.1930442		i n c t
2778	1568_pullleadacowalong	pull/lead (a cow) along	Zhoucheng	Zhoucheng	kʰe55	kʰe55	kʰ e ⁵⁵	zhou1234	43	25.8958826	100.0988062		i n t
2779	1568_pullleadacowalong	pull/lead (a cow) along	Mazhelong	Mazhelong	kʰen55	kʰen55	kʰ e n ⁵⁵		43	24.1677209	104.1950232		i n c t
#
2780	1487_pulltug	pull; tug	ProtoBai	Proto-Bai	dʑi2	dʑi2	dʑ i ²		1455				i n t
2781	1487_pulltug	pull; tug	Tuoluo	Tuoluo	ʑi33	ʑi33	ʑ i ³³	tuol1234	1455	23.3833337	102.1839821		i n t
2782	1487_pulltug	pull; tug	Gongxing	Gongxing	dʑi22	dʑi22	dʑ i ²²		1455	27.0852794	99.1652452		i n t
2783	1487_pulltug	pull; tug	Enqi	Enqi	dʑi22	dʑi22	dʑ i ²²	enqi1234	1455	26.4738155	99.1189832		i n t
2784	1487_pulltug	pull; tug	Ega	Ega	(kʰɛ22/tɕʰio55)	tɕʰio55)	tɕʰ i/j o ⁵⁵	egab1234	1455	26.4858945	98.8528962		i m n t
2785	1487_pulltug	pull; tug	Jinxing	Jinxing	tɕi33	tɕi33	tɕ i ³³		1455	24.9259218	103.1237482		i n t
2786	1487_pulltug	pull; tug	Dashi	Dashi	tɕi33	tɕi33	tɕ i ³³		1455	26.3530106	100.1930442		i n t
2787	1487_pulltug	pull; tug	Zhoucheng	Zhoucheng	tɕi33	tɕi33	tɕ i ³³	zhou1234	1455	25.8958826	100.0988062		i n t
2788	1487_pulltug	pull; tug	Mazhelong	Mazhelong	(kʰen55)	kʰen55	kʰ e n ⁵⁵		1455	24.1677209	104.1950232		i n c t
#
2789	159_pus	pus	ProtoBai	Proto-Bai	nioŋ1b	nioŋ1b	n i/j o ŋ 1b/¹		1808				i m n c t
2790	159_pus	pus	Tuoluo	Tuoluo	nen35	nen35	n e n ³⁵	tuol1234	1808	23.3833337	102.1839821		i n c t
2791	159_pus	pus	Gongxing	Gongxing	nõ12	nõ12	n õ ¹²		1808	27.0852794	99.1652452		i n t
2792	159_pus	pus	Enqi	Enqi	ɲiu21	ɲiu21	ɲ i u ²¹	enqi1234	1808	26.4738155	99.1189832		i m n t
2793	159_pus	pus	Ega	Ega	nu21	nu21	n u ²¹	egab1234	1808	26.4858945	98.8528962		i n t
2794	159_pus	pus	Jinman	Jinman	nu21	nu21	n u ²¹	nuji1238	1808	26.4154856	99.1285952		i n t
2795	159_pus	pus	Jinxing	Jinxing	nṽ21	nṽ21	n ṽ/ʯ̃ ²¹		1808	24.9259218	103.1237482		i n t
2796	159_pus	pus	Dashi	Dashi	jũ21	jũ21	j ũ ²¹		1808	26.3530106	100.1930442		m n t
2797	159_pus	pus	Zhoucheng	Zhoucheng	nu21	nu21	n u ²¹	zhou1234	1808	25.8958826	100.0988062		i n t
2798	159_pus	pus	Mazhelong	Mazhelong	nǝɯ21	nǝɯ21	n əɯ ²¹		1808	24.1677209	104.1950232		i n t
#
2799	1212_putontheshoes	put on (the shoes)	ProtoBai	Proto-Bai	tro4	tro4	ʈ o ⁴		158				i n t
2800	1212_putontheshoes	put on (the shoes)	Tuoluo	Tuoluo	tju42	tju42	tʲ u ⁴²	tuol1234	158	23.3833337	102.1839821		i n t
2801	1212_putontheshoes	put on (the shoes)	Gongxing	Gongxing	tsu24	tsu24	ts u ²⁴		158	27.0852794	99.1652452		i n t
2802	1212_putontheshoes	put on (the shoes)	Enqi	Enqi	tju55	tju55	tʲ u ⁵⁵	enqi1234	158	26.4738155	99.1189832		i n t
